future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed,BECCS_removed_2050,A/R_removed_2050,SCS_removed_2050,BC_removed_2050,DACCS_removed_2050,EW_removed_2050,OA_removed_2050,DOCCS_removed_2050
1428,8.233,4.433,4.5,0.7,2045.0,0.09,0.04,800000000.0,-0.008,-0.05,-0.117,0.128,0.072,0.05,0.1,-0.108,900000000000.0,6300000000.0,300000000.0,4666666666.667,16666666666.667,4000000000.0,3777777777.778,11888888888.889,2077777777.778,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,13325689780929.814,4400000000.0,300000000.0,1820000.0000000002,4000000000.0,1.0,3777777777.0000005,11888888888.000002,2077777777.0,419200000.0,291271111090.5,135101.95351056522,3526.886666747749,1010.1266897339998,0.0,1599999999.0,2077777776.0,0.0,0.0,0.0,0.0,0.0,0.0,2419999999.0,2077777776.0,299500000.0,1738748399.0,0.0,10822781847.0,0.0,0.0,2420000000.0,2077777776.0,299500000.0,3999990000.0,3777777776.0,11888888887.0,0.0,27300000.0,279399999945.0,145444444399.99997,7507500000.0,100222649740.56139,42278600417.369995,325119505487.06866,10.000000000000002,27300000.0,89399999975.0,41555555549.99999,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1429,6.467,6.367,0.5,2.733,2040.0,0.07,0.04,200000000.0,0.02,-0.017,0.017,0.072,0.083,0.05,0.033,-0.157,600000000000.0,6300000000.0,2400000000.0,12600000000.0,8333333333.333,6000000000.0,2222222222.222,1000000000.0,2077777777.778,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,8822462019816.354,2497862101.356094,2400000000.0,1820000.0000000002,8333333333.000001,1.0,2222222222.0,1000000000.0,2077777777.0,200000000.0,288678888877.55505,83584.63939667569,3299.57551732344,896.755588525662,0.0,517862101.0,2077777776.0,0.0,0.0,0.0,0.0,0.0,0.0,517862101.0,2077777776.0,0.0,4990408315.0,0.0,0.0,0.0,0.0,517862101.0,2077777776.0,2399500000.0,8333323333.0,2222222221.0,999999999.0,0.0,27300000.0,171715748908.88522,124666666629.99998,48007500000.0,201125298285.79312,39457486155.321686,15000000010.0,10.000000000000002,27300000.0,67412003931.607605,20777777779.999996,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1430,10.0,6.367,12.5,0.7,2030.0,0.08,0.17,800000000.0,-0.008,0.0,0.017,0.072,0.117,0.039,0.05,-0.181,500000000000.0,2955555555.556,5200000000.0,2022222222.222,13333333333.333,3000000000.0,2666666666.667,7222222222.222,1866666666.667,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6755911893992.545,2955555555.0,500000.0,2022222222.0000002,9552059062.600815,1.0,1.0,7222222222.000001,1866666666.0000005,635624164.7030847,502880730907.0407,100896.63752966968,1968.5033340507503,641.021134347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420000000.0,1866666665.0,0.0,2499989999.0,0.0,0.0,0.0,2020402222.0,975555555.0,1866666665.0,0.0,9552049063.0,0.0,7222222221.0,0.0,40471744440.0,159733333325.0,74666666650.00002,7500000.0,170520740611.00815,10.000000000000002,54600014953.99185,10.000000000000002,27300000.0,59400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1431,8.233,4.433,12.5,0.7,2035.0,0.08,0.04,400000000.0,-0.008,0.033,-0.083,0.117,0.061,-0.039,-0.033,-0.083,1000000000000.0,3911111111.111,3100000000.0,12600000000.0,10000000000.0,10000000000.0,2444444444.444,4111111111.111,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,999999999999.9999,19300686456334.125,3599999999.0000005,3100000000.0,2455645784.7417507,10000000000.0,1.0,1032099337.0506388,4111111111.0000005,1444444444.0,400000000.0,490545097454.165,175569.10941886142,4267.990164647563,1459.7375752074897,366174667.0,1599999999.0,1444444443.0,2499499999.0,691255290.0,0.0,0.0,0.0,2453825785.0,1619999999.0,1444444443.0,3099500000.0,5218745298.0,0.0,3341357476.0,0.0,2453825785.0,1619999999.0,1444444443.0,3099500000.0,9999990000.0,1032099336.0,4111111110.0,0.0,92843175671.63744,251547027870.0908,108333333310.0,152007499995.47998,256758148458.68207,6168230297.466387,132342584386.64325,10.000000000000002,27300000.0,89399999975.0,36111111110.0,7500000.240000553,4632117260.738488,10.000000000000002,10.000000000000002,10.000000000000002
1432,8.233,6.367,8.5,2.733,2040.0,0.07,0.105,600000000.0,-0.23,0.05,-0.117,0.094,0.139,0.028,0.1,-0.108,600000000000.0,3433333333.333,5900000000.0,3344444444.444,18333333333.333,2000000000.0,2000000000.0,2555555555.556,811111111.111,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,8502038325414.73,3433333333.0,5900000000.0,1820000.0000000002,8000000000.0,1.0,1750444523.692351,2555555555.0,811111111.0000002,286733333.31,438635558916.0,102150.81164158572,2266.787716490743,799.6962425966321,0.0,633333333.0,811111110.0,0.0,0.0,0.0,0.0,0.0,0.0,1453333333.0,811111110.0,2044668615.0,3919952700.0,0.0,0.0,0.0,0.0,1453333333.0,811111110.0,5899500000.0,7999990000.0,1750444523.0,2555555554.0,0.0,27300000.0,210566666645.0,48666666670.00001,121459186150.9748,171108231172.3369,9838616016.688217,38333333335.0,10.000000000000002,27300000.0,68899999995.0,8111111120.000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1433,6.467,2.5,4.5,4.767,2050.0,0.08,0.105,300000000.0,-0.23,-0.033,0.117,0.139,0.083,-0.028,0.1,-0.23,400000000000.0,4388888888.889,4500000000.0,2022222222.222,11666666666.667,3000000000.0,4000000000.0,15000000000.0,1022222222.222,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,5605363973753.232,3242097029.850146,4111451195.2473097,199989898.77428988,9277882276.444553,1.0,1.0,1.0,1022222222.0,300000000.0,300000323408.835,92469.33188289905,1047.0718609823323,459.2694532657596,0.0,164743495.0,0.0,0.0,0.0,0.0,0.0,0.0,198169899.0,984743495.0,0.0,0.0,2211898972.0,0.0,0.0,0.0,198169899.0,1262097030.0,1022222221.0,4110951195.0,9277872276.0,0.0,0.0,0.0,4027097975.4857965,186007962918.2361,20444444450.0,49179267928.70964,140341226697.56842,10.000000000000002,10.000089625780104,10.000000000000002,27300000.0,63047434948.92377,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1434,6.467,6.367,8.5,2.733,2045.0,0.09,0.17,600000000.0,-0.063,0.067,-0.05,0.061,0.083,-0.039,0.05,-0.23,900000000000.0,2000000000.0,5200000000.0,700000000.0,18333333333.333,9000000000.0,2000000000.0,7222222222.222,1655555555.556,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,18560626129421.703,2000000000.0,5200000000.0,700000000.0000001,8498044085.213237,1.0,1.0,7222222222.000001,1655555555.0,348288655.69423676,373475922159.0,94978.33650258141,4650.474007737072,1445.2767898067189,698180000.0,20000000.0,1655555554.0,4150985182.0,0.0,0.0,789758463.0,0.0,698180000.0,20000000.0,1655555554.0,5199500000.0,332879162.0,0.0,7222222221.0,0.0,698180000.0,20000000.0,1655555554.0,5199500000.0,8498034085.0,0.0,7222222221.0,0.0,38527300000.0,150200000000.0,99333333309.99998,263022351819.15515,104741676360.73145,10.000000000000002,244175338490.1134,10.000000000000002,3527300000.0000005,61900000000.0,16555555559.999998,8264925909.577578,150000.00000887897,10.000000000000002,10.000000000000002,10.000000000000002
1435,8.233,8.3,12.5,4.767,2030.0,0.08,0.04,900000000.0,-0.119,0.1,0.05,0.061,0.061,-0.006,-0.017,-0.132,800000000000.0,5822222222.222,300000000.0,11277777777.778,16666666666.667,7000000000.0,2888888888.889,10333333333.333,1022222222.222,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,12589782229102.172,4400000000.0,300000000.0,8000000000.0,10000.0,1.0,2888888888.0,8989521851.000002,1022222222.0,672000000.0,394820808818.585,287585.87929258693,2881.04222326,1403.226689985,0.0,1200000000.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,7998180000.0,2020000000.0,1022222221.0,299500000.0,0.0,0.0,0.0,0.0,7998180000.0,2420000000.0,1022222221.0,299500000.0,0.0,2888888887.0,8989521850.0,0.0,285027300000.0,257400000000.0,61333333330.0,7507500000.0,150000.00000000003,28888888890.0,159842827770.0,10.000000000000002,27300000.0,79400000000.0,10222222230.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1436,8.233,4.433,0.5,0.7,2030.0,0.08,0.04,700000000.0,-0.119,0.0,0.05,0.106,0.139,0.039,0.1,-0.034,400000000000.0,3433333333.333,3800000000.0,11277777777.778,11666666666.667,3000000000.0,2888888888.889,2555555555.556,1866666666.667,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,5019824882146.653,3433333333.0,500000.0,1820000.0000000002,7999999998.985506,1.0,1.0,2479676666.1270876,1866666666.0000005,321066666.6746957,337998868289.6832,72220.43384833631,1989.317222975641,556.3766899626266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1866666665.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,1453333333.0,1866666665.0,0.0,7999989999.0,0.0,2479676665.0,0.0,27300019.509498905,148566666665.0,83999999980.0,7500000.0,155000149974.85504,10.000000000000002,12398383340.635437,10.000000000000002,27300000.0,59400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1437,8.233,2.5,8.5,6.8,2040.0,0.09,0.17,900000000.0,-0.174,0.033,0.117,0.15,0.072,-0.028,0.1,-0.034,600000000000.0,3433333333.333,3100000000.0,11277777777.778,5000000000.0,8000000000.0,2888888888.889,15000000000.0,2077777777.778,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,7765927558340.44,3433333333.0,3100000000.0,2374438928.826047,3363011938.4641256,1.0,1.0,10932921688.886007,2077777777.0,722082872.0832369,438635558917.0,114561.39462818408,3212.0932081471674,966.352266998272,0.0,233333333.0,2077777776.0,0.0,0.0,0.0,0.0,0.0,635168062.0,1053333333.0,2077777776.0,0.0,3363001938.0,0.0,0.0,0.0,2372618929.0,1453333333.0,2077777776.0,3099500000.0,3363001938.0,0.0,10932921688.0,0.0,36625720422.59716,193399999980.0,114277777744.99998,43507499995.0,88682950109.84802,10.000000000000002,123506051727.55481,10.000000000000002,27300000.0,63733333330.0,10388888894.999998,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1438,10.0,4.433,4.5,0.7,2030.0,0.09,0.17,700000000.0,-0.091,0.083,-0.05,0.061,0.061,0.028,0.083,-0.059,1000000000000.0,3911111111.111,1700000000.0,4666666666.667,11666666666.667,2000000000.0,2222222222.222,10333333333.333,1022222222.222,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,16176035538601.467,3911111111.0000005,1700000000.0,1816894740.5057347,8846241603.4733,1.0,2222222222.0,10333333333.000002,1022222222.0,700000000.0,528478746834.16504,150386.15689090895,2402.2507264042433,881.6227953853211,0.0,1599999999.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,69828866.0,1931111111.0,1022222221.0,1699500000.0,5276666668.0,0.0,10333333332.0,0.0,1815074741.0,1931111111.0,1022222221.0,1699500000.0,8846231603.0,2222222221.0,10333333332.0,0.0,36365194810.1147,266733333285.0,71555555550.0,51007500000.0,219863172049.43396,22222222230.0,332253022065.45135,10.000000000000002,27300000.0,89399999975.0,20444444450.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1439,6.467,6.367,12.5,2.733,2035.0,0.09,0.17,400000000.0,-0.008,0.1,0.05,0.061,0.072,0.028,-0.05,-0.034,600000000000.0,2955555555.556,1000000000.0,2022222222.222,20000000000.0,5000000000.0,3777777777.778,1000000000.0,600000000.0,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,9224094405159.059,2955555555.0,1000000000.0,642284016.6929572,12500000000.0,1.0,1381720146.7839983,1.0,600000000.0,400000000.0,490545009174.0,114072.9840508978,1381.942733805342,558.3466960797707,0.0,955555555.0,599999999.0,0.0,0.0,0.0,0.0,0.0,640464017.0,975555555.0,599999999.0,999500000.0,6777872278.0,0.0,0.0,0.0,640464017.0,975555555.0,599999999.0,999500000.0,12499990000.0,1381720146.0,0.0,0.0,20108274457.388557,210288888850.0,40483691328.68506,25007500000.0,294447206949.12634,9664438394.79998,10.000000000000002,10.000000000000002,27300000.0,74511111100.0,10483691328.685057,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1440,10.0,8.3,8.5,2.733,2030.0,0.08,0.17,1000000000.0,-0.202,-0.033,-0.083,0.083,0.072,-0.05,0.0,-0.083,800000000000.0,5822222222.222,2400000000.0,8633333333.333,11666666666.667,6000000000.0,2444444444.444,15000000000.0,2500000000.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,11318765851948.502,4400000000.0,2400000000.0,3478047356.908005,9781370573.386087,1.0,1.0,2884026214.0037103,2500000000.0,1000000000.0,528478746883.665,162103.27808268802,4216.392944740566,1294.6546790351363,0.0,1200000000.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,2020000000.0,2499999999.0,0.0,6000000002.0,0.0,0.0,0.0,3476227357.0,2420000000.0,2499999999.0,2399500000.0,9781360573.0,0.0,2884026213.0,0.0,64698010353.62008,257400000000.0,150000000010.0,48007500000.0,236634096396.32428,10.000000000000002,43260393220.05566,10.000000000000002,27300000.0,79400000000.0,25000000010.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1441,8.233,2.5,0.5,2.733,2035.0,0.09,0.04,700000000.0,-0.091,0.067,0.117,0.094,0.128,-0.028,0.033,-0.157,700000000000.0,5344444444.444,1700000000.0,3344444444.444,15000000000.0,1000000000.0,3555555555.556,5666666666.667,1022222222.222,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,9219445200937.18,4400000000.0,1700000000.0,3344444444.0000005,8655555556.0,1.0,1.0,5666666666.000001,1022222222.0,579979999.9848,433740944453.63,179054.76776651945,2061.3816121458194,901.2146710097699,0.0,800000000.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,3342624444.0,1620000000.0,1022222221.0,0.0,5502839823.0,0.0,0.0,0.0,3342624444.0,2420000000.0,1022222221.0,1699500000.0,8655545556.0,0.0,5666666665.0,0.0,112860633315.0,235400000000.0,51967699495.05999,25507500000.0,211315002901.3579,10.000000000000002,62949164268.58212,10.000000000000002,27300000.0,71400000000.0,856588395.0599885,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1442,4.7,8.3,12.5,4.767,2040.0,0.07,0.04,800000000.0,-0.063,0.083,0.083,0.15,0.05,-0.039,0.1,-0.132,600000000000.0,3911111111.111,1700000000.0,5988888888.889,13333333333.333,1000000000.0,2888888888.889,5666666666.667,2500000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,7740796399221.832,3911111111.0000005,1700000000.0,1820000.0000000002,4000000000.000002,1.0,1.0,5666666666.000001,2500000000.0,296977777.77000004,229064999984.11,100818.28265990861,3431.942223509,937.3766899889999,0.0,399999999.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,1219999999.0,2499999999.0,0.0,3999990000.0,0.0,0.0,0.0,0.0,1931111111.0,2499999999.0,1699500000.0,3999990000.0,0.0,5666666665.0,0.0,27300000.0,208066666620.0,137500000010.0,25507500000.0,137935038655.6745,10.000000000000002,90963494694.32552,10.000000000000002,27300000.0,65399999990.0,12500000010.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1443,8.233,6.367,8.5,4.767,2050.0,0.09,0.17,300000000.0,-0.036,-0.05,-0.05,0.094,0.083,-0.028,-0.017,-0.059,600000000000.0,4866666666.667,5200000000.0,8633333333.333,15000000000.0,8000000000.0,3555555555.556,2555555555.556,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,10647287762901.123,3333333333.3333335,5200000000.0,21554533.357978225,5808058911.569172,1.0,1.0,2555555555.0,811111111.0000002,300000000.0,300000411748.17,112381.94700618842,2938.690771933366,1007.1956185344162,0.0,1353333333.0,811111110.0,0.0,160140063.0,0.0,0.0,0.0,19734533.0,1353333333.0,811111110.0,5199500000.0,1737440868.0,0.0,0.0,0.0,19734533.0,1353333333.0,811111110.0,5199500000.0,5808048912.0,0.0,2555555554.0,0.0,458390667.1595645,232039347591.3901,60833333335.00001,168042558351.55606,91454538384.6016,10.000000000000002,47171831650.29263,10.000000000000002,27300000.0,83233333333.33334,20277777785.000004,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1444,6.467,6.367,0.5,4.767,2045.0,0.08,0.105,600000000.0,0.02,-0.05,-0.017,0.05,0.072,0.006,0.033,-0.132,800000000000.0,4866666666.667,4500000000.0,9955555555.556,10000000000.0,7000000000.0,2444444444.444,11888888888.889,2500000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,11746632810202.967,4400000000.0,4500000000.0,2223809524.6266665,2499999999.0,1.0,2444444444.0000005,11888888888.000004,2500000000.0,600000000.0,370320277723.145,149800.17689445044,4555.956509285643,1378.5100233580933,0.0,1199999999.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,2019999999.0,2499999999.0,1999500000.0,2499989999.0,0.0,0.0,0.0,2221989525.0,2420000000.0,2499999999.0,4499500000.0,2499989999.0,2444444443.0,11888888887.0,0.0,44503490492.53334,257399999945.0,150000000010.0,100007500000.0,62500149975.0,35116379500.69098,150472480066.77567,10.000000000000002,27300000.0,79399999980.0,25000000010.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1445,6.467,4.433,4.5,4.767,2035.0,0.07,0.105,400000000.0,-0.147,-0.033,0.05,0.15,0.117,-0.006,0.05,-0.181,600000000000.0,3911111111.111,1700000000.0,8633333333.333,18333333333.333,10000000000.0,3111111111.111,13444444444.444,2077777777.778,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,7008539306538.813,3911111111.000001,500000.0,511640211.7142854,12500000000.0,1.0,1.0,3623138625.3199077,2077777777.0,400000000.0,490545009134.5,97936.096138793,2051.709947741928,628.9618750929999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820000000.0,2077777776.0,0.0,6710709551.0,0.0,0.0,0.0,509820212.0,1931111111.0,2077777776.0,0.0,12499990000.0,0.0,3623138624.0,0.0,10260104234.285707,188511111110.0,83111111089.99998,7500000.0,292768138769.4043,10.000000000000002,25342034776.31006,10.000000000000002,27300000.0,61400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
1446,8.233,4.433,4.5,4.767,2045.0,0.09,0.105,900000000.0,-0.119,0.0,-0.117,0.083,0.128,0.017,0.033,-0.108,900000000000.0,4866666666.667,300000000.0,700000000.0,6666666666.667,4000000000.0,2222222222.222,4111111111.111,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
