future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
632,8.233,6.367,12.5,0.7,2030.0,0.07,0.105,1000000000.0,-0.23,0.017,-0.083,0.128,0.083,-0.05,0.083,-0.034,1100000000000.0,6300000000.0,6600000000.0,11277777777.778,5000000000.0,2000000000.0,3333333333.333,2555555555.556,1233333333.333,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,55452193095621.52,4400000000.0,6600000000.0,3000000000.0,5000000000.0,1.0,1.0,2555555555.0,1233333333.0000002,652000000.0,214769444442.50003,198586.59041051398,5245.90888961775,1873.6766898665003,0.0,1599999999.0,1233333332.0,2499500000.0,1105486055.0,0.0,2164191.0,0.0,2998180000.0,2419999999.0,1233333332.0,6599500000.0,4999990000.0,0.0,2555555554.0,0.0,2998180000.0,2420000000.0,1233333332.0,6599500000.0,4999990000.0,0.0,2555555554.0,0.0,110027300000.0,279399999945.0,92499999985.00002,301507500000.0,201554379105.22766,10.000000000000002,115010820944.7723,10.000000000000002
633,10.0,2.5,8.5,2.733,2035.0,0.09,0.04,900000000.0,0.02,0.067,-0.083,0.083,0.106,-0.028,0.05,-0.181,600000000000.0,6300000000.0,4500000000.0,12600000000.0,15000000000.0,10000000000.0,2444444444.444,11888888888.889,2500000000.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,20621831157999.965,4400000000.0,500000.0,1820000.0000000002,7499999999.000001,1.0,1.0,1.0,2500000000.0,439499999.9942,374999999950.00006,135215.19771425892,3801.390373078361,1058.604720574352,0.0,1599999999.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,2419999999.0,2499999999.0,0.0,3500000001.0,0.0,0.0,0.0,0.0,2420000000.0,2499999999.0,0.0,7499989999.0,0.0,0.0,0.0,27300000.0,279399999945.0,160717340142.3005,7500000.0,159847859882.69952,10.000000000000002,10.000000000000002,10.000000000000002
634,6.467,4.433,0.5,6.8,2050.0,0.07,0.105,700000000.0,-0.063,0.1,-0.083,0.15,0.139,-0.028,0.0,-0.206,500000000000.0,3433333333.333,5200000000.0,4666666666.667,8333333333.333,8000000000.0,3555555555.556,1000000000.0,1233333333.333,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,18601253058522.41,3433333333.0,4440870893.366581,1820000.0000000002,4000000000.0,1.0,1.0,1.0,1233333333.0000005,263533333.31,129340000000.0,119811.81408160835,2714.41100952084,859.9319610718464,0.0,1453333333.0,1233333332.0,0.0,203870903.0,0.0,0.0,0.0,0.0,1453333333.0,1233333332.0,0.0,2211898972.0,0.0,0.0,0.0,0.0,1453333333.0,1233333332.0,4440370893.0,3999990000.0,0.0,0.0,0.0,27300000.0,247899999965.0,92499999985.00002,54120563400.49869,105452136619.5013,10.000000000000002,10.000000000000002,10.000000000000002
635,8.233,8.3,12.5,6.8,2045.0,0.08,0.105,1000000000.0,-0.174,0.1,0.117,0.106,0.094,-0.017,0.017,-0.108,600000000000.0,3911111111.111,4500000000.0,11277777777.778,18333333333.333,2000000000.0,3111111111.111,13444444444.444,2288888888.889,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,19406367395668.855,3911111111.0000005,500000.0,4000000000.0,10000.0,1.0,1.0,1.0,2288888888.0,732888888.88,411788.0,221149.73685556377,4724.97193736325,1545.058829897,602516672.0,1599999999.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,3998180000.0,1931111111.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,3998180000.0,1931111111.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,161592350075.0,266733333285.0,171666666610.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
636,8.233,6.367,0.5,0.7,2045.0,0.07,0.17,500000000.0,-0.147,0.083,-0.15,0.128,0.106,0.017,-0.017,-0.157,500000000000.0,4388888888.889,3100000000.0,11277777777.778,15000000000.0,7000000000.0,3777777777.778,4111111111.111,2077777777.778,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,15831316813911.186,4388888888.000001,500000.0,1820000.0000000002,7499999999.0,1.0,1.0,1.0,2077777777.0,350722222.1542,308737499958.835,116973.49070285371,2972.5038269531783,851.1913480579627,0.0,918403913.0,2077777776.0,0.0,0.0,0.0,0.0,0.0,0.0,1738403913.0,2077777776.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,2408888888.0,2077777776.0,0.0,7499989999.0,0.0,0.0,0.0,27300000.0,241745548519.1358,124666666629.99998,7500000.0,133552984820.8642,10.000000000000002,10.000000000000002,10.000000000000002
637,4.7,8.3,12.5,6.8,2050.0,0.07,0.17,700000000.0,-0.147,0.0,-0.017,0.094,0.139,0.017,-0.05,-0.01,700000000000.0,4388888888.889,3100000000.0,9955555555.556,20000000000.0,9000000000.0,2000000000.0,15000000000.0,2500000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0001,24177280429188.613,4388888888.000001,461713521.4249106,2404508678.692116,8000000000.0,1.0,1.0,1.0,2500000000.0,700000000.0000001,188000000000.0,162756.71959489046,4672.853765143706,1338.3783727887035,0.0,1599999999.0,2499999999.0,0.0,280517690.0,0.0,0.0,0.0,2402688679.0,2408888888.0,2499999999.0,0.0,3043478866.0,0.0,0.0,0.0,2402688679.0,2408888888.0,2499999999.0,461213521.0,7999990000.0,0.0,0.0,0.0,48117473573.84231,279122222150.0,187500000010.0,9241770428.49821,176018533807.65958,10.000000000000002,10.000000000000002,10.000000000000002
638,6.467,4.433,0.5,4.767,2035.0,0.08,0.17,500000000.0,-0.008,-0.033,-0.017,0.139,0.128,-0.006,0.017,-0.157,1100000000000.0,6300000000.0,4500000000.0,7311111111.111,5000000000.0,8000000000.0,3333333333.333,15000000000.0,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,57859053657067.484,4400000000.0,4500000000.0,1981442720.757056,5000000000.0,1.0,3333333333.0000005,13448150861.42228,811111111.0000002,500000000.0,490545009114.5,178829.07163463178,3691.649909726515,1401.0642531844173,1979622721.0,1599999999.0,811111110.0,2499500000.0,880022389.0,0.0,0.0,0.0,1979622721.0,2419999999.0,811111110.0,4499500000.0,4999990000.0,0.0,2720777204.0,0.0,1979622721.0,2420000000.0,811111110.0,4499500000.0,4999990000.0,3333333332.0,13448150860.0,0.0,75540715443.89896,279399999945.0,60833333335.00001,215007500000.0,195404078155.32703,66666666670.00001,207147706440.77408,10.000000000000002
639,8.233,6.367,4.5,6.8,2045.0,0.09,0.04,800000000.0,-0.063,0.0,0.083,0.128,0.061,-0.039,0.0,-0.01,400000000000.0,4388888888.889,300000000.0,12600000000.0,18333333333.333,1000000000.0,4000000000.0,13444444444.444,1655555555.556,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,12307219597592.65,4388888888.000001,500000.0,119919170.24999924,2499999999.0,1.0,1.0,1.0,1655555555.0,414296766.72419995,102912499958.835,114901.36563419824,2430.296938288,738.3421633979999,0.0,799999999.0,1655555554.0,0.0,0.0,0.0,0.0,0.0,0.0,1619999999.0,1655555554.0,0.0,2499989999.0,0.0,0.0,0.0,118099170.0,2408888888.0,1655555554.0,0.0,2499989999.0,0.0,0.0,0.0,2425683404.999985,235233333270.0,99833333320.0,7500000.0,62500149975.0,10.000000000000002,10.000000000000002,10.000000000000002
640,6.467,2.5,12.5,2.733,2050.0,0.09,0.04,600000000.0,-0.174,-0.033,-0.15,0.094,0.15,-0.006,0.017,-0.157,900000000000.0,4388888888.889,1000000000.0,11277777777.778,18333333333.333,2000000000.0,3111111111.111,13444444444.444,2500000000.0,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,45008025922973.29,4388888888.000001,1000000000.0,2500000000.0,3596164840.3094172,1.0,1.0,13444444444.000002,2500000000.0,515857755.9937946,300000323438.665,163335.64718129503,5171.998393100692,1505.3743514985513,0.0,1599999999.0,2499999999.0,999500000.0,203870904.0,0.0,0.0,0.0,0.0,2408888888.0,2499999999.0,999500000.0,333747520.0,0.0,4926614914.0,0.0,2498180000.0,2408888888.0,2499999999.0,999500000.0,3596154840.0,0.0,13444444443.0,0.0,50027300000.0,279122222150.0,187500000010.0,69111572175.38934,32944366139.239223,10.000000000000002,281294539505.3714,10.000000000000002
641,10.0,2.5,0.5,0.7,2045.0,0.08,0.04,900000000.0,-0.202,0.083,0.05,0.072,0.094,0.017,0.0,-0.01,1000000000000.0,2955555555.556,4500000000.0,700000000.0,20000000000.0,2000000000.0,2222222222.222,1000000000.0,811111111.111,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,79243741328268.31,2955555555.0,4500000000.0,700000000.0,6788410863.690001,2000000000.0,2222222222.0,1000000000.0,811111111.0000002,315417227.409402,373476098739.5,135920.56330528072,4456.92864884075,1566.804543272,698180000.0,975555555.0,811111110.0,4499500000.0,34723409.0,2222222221.0,999999999.0,0.0,698180000.0,975555555.0,811111110.0,4499500000.0,1657644177.0,2222222221.0,999999999.0,1401403992.0,698180000.0,975555555.0,811111110.0,4499500000.0,6788400864.0,2222222221.0,999999999.0,1999999999.0,52518200000.0,218111111065.0,60833333335.00001,327507499995.0,113766192142.00002,130256643475.99998,50000000010.0,47007019976.999954
642,10.0,8.3,8.5,0.7,2035.0,0.09,0.17,600000000.0,0.02,0.067,-0.017,0.128,0.15,-0.05,0.1,-0.132,500000000000.0,3911111111.111,2400000000.0,700000000.0,15000000000.0,7000000000.0,3777777777.778,1000000000.0,600000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,16836769202572.637,3911111111.0000005,500000.0,1820000.0000000002,8000000000.0,1.0,1.0,1.0,600000000.0,398399999.99,400000000000.0,129243.38230021726,1243.5755568407499,522.6766899869999,0.0,1599999999.0,599999999.0,0.0,0.0,0.0,0.0,0.0,0.0,1931111111.0,599999999.0,0.0,4382101111.0,0.0,0.0,0.0,0.0,1931111111.0,599999999.0,0.0,7999990000.0,0.0,0.0,0.0,27300000.0,266733333285.0,45000000010.0,7500000.0,188231866675.0,10.000000000000002,10.000000000000002,10.000000000000002
643,4.7,4.433,12.5,6.8,2040.0,0.09,0.04,900000000.0,-0.147,0.0,0.117,0.106,0.083,0.006,0.017,-0.132,900000000000.0,5344444444.444,5200000000.0,4666666666.667,11666666666.667,10000000000.0,3777777777.778,7222222222.222,2077777777.778,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,30692689731575.074,4400000000.0,500000.0,4666666666.0,11666666666.0,1.0,1.0,1.0,2077777777.0,650333333.3028,274166666650.99997,236713.9350084301,4450.025555429249,1528.9600229704997,0.0,1599999999.0,2077777776.0,0.0,189325851.0,0.0,0.0,0.0,4664846666.0,2419999999.0,2077777776.0,0.0,6866589487.0,0.0,0.0,0.0,4664846666.0,2420000000.0,2077777776.0,0.0,11666656666.0,0.0,0.0,0.0,175860633305.0,279399999945.0,155833333284.99997,7500000.0,288898533435.0,10.000000000000002,10.000000000000002,10.000000000000002
644,10.0,4.433,8.5,4.767,2035.0,0.08,0.105,600000000.0,-0.147,0.017,-0.05,0.05,0.05,0.017,0.05,-0.206,900000000000.0,3911111111.111,1700000000.0,4666666666.667,8333333333.333,5000000000.0,3111111111.111,13444444444.444,1655555555.556,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,43940827575665.18,3911111111.0000005,1700000000.0,2803061827.1759753,3589890964.8552003,1.0,1221400906.7764707,13444444444.000002,1655555555.0,600000000.0,490545185804.5,190727.60812641104,3894.7834975410315,1327.3314735012534,166017321.0,1599999999.0,1655555554.0,0.0,569110480.0,0.0,0.0,0.0,2801241827.0,1931111111.0,1655555554.0,1699500000.0,3589880965.0,0.0,1973163545.0,0.0,2801241827.0,1931111111.0,1655555554.0,1699500000.0,3589880965.0,1221400906.0,13444444443.0,0.0,107618294184.0191,266733333285.0,124166666634.99998,54507499995.0,103975436118.63002,6107004543.882353,236891765228.46863,10.000000000000002
645,4.7,6.367,0.5,4.767,2030.0,0.08,0.105,600000000.0,-0.091,0.05,0.15,0.061,0.061,0.028,0.1,-0.01,800000000000.0,3911111111.111,4500000000.0,4666666666.667,6666666666.667,5000000000.0,3111111111.111,5666666666.667,811111111.111,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0001,32617376655456.598,3911111111.0000005,500000.0,4190476191.2380958,6666666666.0,1.0,1.0,5666666666.000001,811111111.0000002,600000000.0,275841666627.165,244572.43713837143,2454.761905899613,1155.78446775062,4188656191.0,1599999999.0,811111110.0,0.0,0.0,0.0,0.0,0.0,4188656191.0,1931111111.0,811111110.0,0.0,6666656666.0,0.0,0.0,0.0,4188656191.0,1931111111.0,811111110.0,0.0,6666656666.0,0.0,5666666665.0,0.0,200690792071.82852,266733333285.0,60833333335.00001,7500000.0,216666816640.00003,10.000000000000002,55068224648.1715,10.000000000000002
646,4.7,6.367,0.5,2.733,2030.0,0.08,0.17,900000000.0,-0.147,0.067,-0.117,0.117,0.117,-0.006,-0.033,-0.01,800000000000.0,3433333333.333,3100000000.0,2022222222.222,11666666666.667,2000000000.0,3333333333.333,7222222222.222,1866666666.667,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,27204261893110.664,3433333333.0,500000.0,1820000.0000000002,11666666666.0,1.0,1.0,1.0,1866666666.0000005,342333333.3028,274166666650.99997,121167.04382194905,3315.6838890867507,927.5766897780001,0.0,1453333333.0,1866666665.0,0.0,272155099.0,0.0,0.0,0.0,0.0,1453333333.0,1866666665.0,0.0,11666656666.0,0.0,0.0,0.0,0.0,1453333333.0,1866666665.0,0.0,11666656666.0,0.0,0.0,0.0,27300000.0,247899999965.0,139999999960.0,7500000.0,412065200045.0,10.000000000000002,10.000000000000002,10.000000000000002
647,6.467,2.5,4.5,0.7,2035.0,0.07,0.04,300000000.0,-0.147,0.017,0.05,0.061,0.117,-0.006,0.033,-0.083,900000000000.0,3911111111.111,1000000000.0,5988888888.889,18333333333.333,6000000000.0,2666666666.667,1000000000.0,1022222222.222,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,899999999999.9999,42033641535690.18,2779999999.0000005,1000000000.0,5312610874.838946,11723190422.024591,1.0,2491827034.2371044,1000000000.0,1022222222.0,300000000.0,438635470566.5,238460.66431666055,3319.1207039165783,1418.3482484102246,5310790875.0,799999999.0,1022222221.0,0.0,602673634.0,0.0,0.0,0.0,5310790875.0,799999999.0,1022222221.0,999500000.0,6897306365.0,0.0,999999999.0,0.0,5310790875.0,799999999.0,1022222221.0,999500000.0,11723180422.0,2491827033.0,999999999.0,0.0,302933778543.07245,131344515433.01802,76666666660.0,25007500000.000015,300000149975.00006,24918270352.37104,39129119026.538216,10.000000000000002
648,8.233,4.433,4.5,0.7,2035.0,0.09,0.105,300000000.0,-0.202,-0.033,0.05,0.117,0.106,0.028,0.1,-0.059,1100000000000.0,2000000000.0,1700000000.0,8633333333.333,6666666666.667,9000000000.0,2888888888.889,1000000000.0,2077777777.778,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,6.467,2.5,4.5,2.733,2040.0,0.09,0.04,500000000.0,-0.119,0.083,0.117,0.128,0.05,0.017,0.083,-0.23,700000000000.0,2000000000.0,1000000000.0,12600000000.0,5000000000.0,9000000000.0,3555555555.556,10333333333.333,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,25931391824889.07,2000000000.0,500000.0,8808362573.244417,5000000000.0,1.0,1.0,1.0,1866666666.0000005,500000000.0,161675000000.0,267066.9929029719,3250.2736046835,1467.8521632910001,2666367936.0,20000000.0,0.0,0.0,9571684.0,0.0,0.0,0.0,8806542573.0,20000000.0,1866666665.0,0.0,4990408315.0,0.0,0.0,0.0,8806542573.0,20000000.0,1866666665.0,0.0,4999990000.0,0.0,0.0,0.0,341525683345.0,146300000000.0,74666666650.00002,7500000.0,137500149975.0,10.000000000000002,10.000000000000002,10.000000000000002
650,6.467,2.5,12.5,0.7,2035.0,0.07,0.105,900000000.0,0.02,0.05,-0.117,0.094,0.072,-0.028,-0.05,-0.083,900000000000.0,6300000000.0,4500000000.0,12600000000.0,5000000000.0,9000000000.0,3111111111.111,15000000000.0,1022222222.222,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,45251609246762.03,4400000000.0,4500000000.0,3000000000.0,5000000000.0,1.0,3111111111.0000005,1.0,1022222222.0,652000000.0,356119444437.5,169826.05847632466,4301.275556426749,1536.8766898905,0.0,1599999999.0,1022222221.0,4499500000.0,880022390.0,0.0,0.0,0.0,498180000.0,2419999999.0,1022222221.0,4499500000.0,4999990000.0,0.0,0.0,0.0,2998180000.0,2420000000.0,1022222221.0,4499500000.0,4999990000.0,3111111110.0,0.0,0.0,60027300000.0,279399999945.0,76666666660.0,255007499995.0,195404078197.07748,33494455182.922546,10.000000000000002,10.000000000000002
651,6.467,4.433,8.5,6.8,2050.0,0.07,0.04,500000000.0,-0.036,0.083,-0.117,0.061,0.061,0.039,0.05,-0.108,400000000000.0,3911111111.111,6600000000.0,5988888888.889,18333333333.333,8000000000.0,3111111111.111,8777777777.778,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,12258220864325.822,3911111111.0000005,500000.0,1820000.0000000002,10000.0,1.0,1.0,1.0,1866666666.0000002,273777777.77000004,323448.665,125153.39266332058,3327.1456866295,942.054749832,0.0,1455745445.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,0.0,1931111111.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,0.0,1931111111.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,27300000.0,259965050010.0,139999999960.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
652,8.233,6.367,0.5,0.7,2040.0,0.08,0.04,1000000000.0,-0.119,-0.033,0.15,0.072,0.15,-0.028,-0.05,-0.157,1100000000000.0,3433333333.333,2400000000.0,9955555555.556,10000000000.0,8000000000.0,2000000000.0,8777777777.778,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,39795146850678.68,3433333333.0,500000.0,9955555555.000002,7499999999.0,1.0,1.0,1.0,2288888888.0,716388888.8342,308737499958.835,420243.41713257285,6261.25055521475,2534.476689591,7498179999.0,1453333333.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,9953735555.0,1453333333.0,2288888887.0,0.0,3689062422.0,0.0,0.0,0.0,9953735555.0,1453333333.0,2288888887.0,0.0,7499989999.0,0.0,0.0,0.0,523027299960.0,247899999965.0,171666666610.0,7500000.0,157398533435.0,10.000000000000002,10.000000000000002,10.000000000000002
