future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS
483,6.467,2.5,4.5,0.7,2030.0,0.08,0.17,700000000.0,0.02,0.083,-0.15,0.094,0.15,0.05,0.033,-0.083,500000000000.0,2000000000.0,3100000000.0,9955555555.556,20000000000.0,5000000000.0,3111111111.111,1000000000.0,2077777777.778,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
484,8.233,2.5,8.5,0.7,2030.0,0.08,0.105,600000000.0,-0.063,0.067,0.15,0.117,0.072,-0.039,-0.017,-0.083,1000000000000.0,5822222222.222,1700000000.0,4666666666.667,13333333333.333,6000000000.0,2666666666.667,2555555555.556,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
485,8.233,2.5,12.5,0.7,2030.0,0.07,0.17,200000000.0,-0.23,0.017,-0.15,0.061,0.15,0.006,0.067,-0.108,500000000000.0,5344444444.444,1000000000.0,2022222222.222,15000000000.0,6000000000.0,2444444444.444,11888888888.889,1022222222.222,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
486,6.467,6.367,0.5,6.8,2040.0,0.07,0.17,600000000.0,-0.063,0.0,0.05,0.072,0.117,-0.028,0.0,-0.132,700000000000.0,5822222222.222,3100000000.0,8633333333.333,16666666666.667,9000000000.0,3333333333.333,5666666666.667,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
487,8.233,4.433,4.5,2.733,2040.0,0.07,0.105,400000000.0,-0.091,0.017,-0.017,0.106,0.083,-0.017,-0.05,-0.132,600000000000.0,2000000000.0,1700000000.0,4666666666.667,13333333333.333,10000000000.0,2888888888.889,1000000000.0,1444444444.444,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
488,4.7,2.5,12.5,2.733,2035.0,0.08,0.105,900000000.0,-0.091,0.017,0.117,0.15,0.139,0.039,-0.033,-0.083,600000000000.0,3911111111.111,3100000000.0,12600000000.0,8333333333.333,6000000000.0,2888888888.889,2555555555.556,1655555555.556,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
489,6.467,8.3,12.5,0.7,2045.0,0.07,0.105,700000000.0,-0.23,0.033,-0.117,0.061,0.072,-0.028,-0.017,-0.034,400000000000.0,3911111111.111,5200000000.0,2022222222.222,10000000000.0,8000000000.0,3111111111.111,13444444444.444,1233333333.333,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
490,8.233,8.3,0.5,2.733,2050.0,0.09,0.105,700000000.0,0.02,0.1,-0.15,0.139,0.05,-0.05,0.05,-0.059,500000000000.0,2000000000.0,1700000000.0,700000000.0,11666666666.667,1000000000.0,4000000000.0,1000000000.0,2500000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
491,6.467,2.5,12.5,0.7,2040.0,0.08,0.04,900000000.0,-0.202,-0.033,-0.15,0.094,0.117,0.017,0.05,-0.034,700000000000.0,2955555555.556,5900000000.0,12600000000.0,20000000000.0,9000000000.0,2888888888.889,10333333333.333,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
492,4.7,4.433,4.5,2.733,2035.0,0.08,0.17,300000000.0,-0.036,0.017,0.15,0.083,0.139,-0.028,-0.017,-0.181,600000000000.0,6300000000.0,5200000000.0,7311111111.111,10000000000.0,4000000000.0,2444444444.444,10333333333.333,1866666666.667,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
493,8.233,6.367,12.5,0.7,2035.0,0.07,0.17,300000000.0,-0.174,0.05,-0.017,0.072,0.128,-0.05,0.05,-0.132,500000000000.0,4388888888.889,3800000000.0,9955555555.556,5000000000.0,5000000000.0,3777777777.778,7222222222.222,2077777777.778,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
494,8.233,4.433,8.5,4.767,2050.0,0.07,0.17,1000000000.0,-0.036,0.033,-0.083,0.061,0.117,0.028,-0.017,-0.083,800000000000.0,3911111111.111,3800000000.0,3344444444.444,18333333333.333,7000000000.0,2222222222.222,13444444444.444,1233333333.333,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
495,8.233,4.433,0.5,4.767,2040.0,0.07,0.105,500000000.0,-0.23,0.083,-0.05,0.128,0.128,0.017,0.0,-0.034,1100000000000.0,2955555555.556,6600000000.0,7311111111.111,18333333333.333,1000000000.0,3333333333.333,5666666666.667,811111111.111,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
496,8.233,4.433,12.5,4.767,2035.0,0.07,0.17,300000000.0,-0.147,0.017,0.017,0.061,0.15,-0.006,0.017,-0.132,400000000000.0,2477777777.778,1700000000.0,2022222222.222,18333333333.333,4000000000.0,3111111111.111,4111111111.111,600000000.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
497,4.7,2.5,8.5,0.7,2035.0,0.08,0.04,500000000.0,0.02,0.067,0.15,0.05,0.128,-0.039,0.083,-0.108,900000000000.0,2477777777.778,5900000000.0,9955555555.556,8333333333.333,7000000000.0,2444444444.444,15000000000.0,600000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
498,8.233,4.433,8.5,4.767,2050.0,0.08,0.17,900000000.0,-0.119,-0.017,0.083,0.061,0.117,-0.017,-0.017,-0.132,900000000000.0,5822222222.222,6600000000.0,3344444444.444,13333333333.333,8000000000.0,4000000000.0,7222222222.222,600000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
499,8.233,2.5,0.5,6.8,2040.0,0.07,0.04,400000000.0,-0.008,-0.017,0.083,0.05,0.061,-0.039,0.1,-0.034,500000000000.0,6300000000.0,2400000000.0,8633333333.333,20000000000.0,2000000000.0,2000000000.0,13444444444.444,2288888888.889,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
500,4.7,6.367,12.5,2.733,2030.0,0.08,0.17,200000000.0,-0.036,0.0,0.05,0.083,0.128,-0.028,0.1,-0.157,800000000000.0,4388888888.889,3100000000.0,8633333333.333,18333333333.333,9000000000.0,2888888888.889,1000000000.0,1022222222.222,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
501,4.7,4.433,8.5,0.7,2045.0,0.08,0.17,700000000.0,-0.008,0.067,0.117,0.072,0.139,-0.028,-0.017,-0.034,400000000000.0,4866666666.667,2400000000.0,2022222222.222,20000000000.0,7000000000.0,2666666666.667,11888888888.889,811111111.111,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
502,4.7,8.3,12.5,4.767,2030.0,0.07,0.04,600000000.0,-0.119,0.083,-0.05,0.117,0.106,0.05,-0.017,-0.157,600000000000.0,5344444444.444,2400000000.0,7311111111.111,8333333333.333,7000000000.0,3777777777.778,1000000000.0,1233333333.333,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
503,6.467,4.433,12.5,4.767,2045.0,0.07,0.04,400000000.0,-0.008,0.067,0.117,0.15,0.15,-0.028,0.067,-0.206,900000000000.0,5344444444.444,2400000000.0,4666666666.667,18333333333.333,7000000000.0,3111111111.111,8777777777.778,1022222222.222,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
504,8.233,4.433,4.5,4.767,2050.0,0.09,0.105,600000000.0,-0.119,0.0,-0.05,0.094,0.083,-0.05,0.05,-0.01,800000000000.0,2000000000.0,6600000000.0,8633333333.333,20000000000.0,10000000000.0,3777777777.778,10333333333.333,2500000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
505,10.0,2.5,8.5,2.733,2030.0,0.09,0.04,700000000.0,0.02,0.083,-0.05,0.083,0.15,-0.017,-0.017,-0.108,700000000000.0,2000000000.0,3100000000.0,8633333333.333,11666666666.667,6000000000.0,4000000000.0,13444444444.444,600000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
506,4.7,2.5,12.5,2.733,2035.0,0.09,0.105,500000000.0,-0.091,0.0,0.017,0.117,0.128,0.05,0.1,-0.23,1100000000000.0,2477777777.778,5200000000.0,700000000.0,16666666666.667,1000000000.0,2666666666.667,13444444444.444,2077777777.778,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
507,4.7,6.367,8.5,2.733,2050.0,0.08,0.04,300000000.0,-0.119,0.033,-0.017,0.15,0.094,0.028,0.083,-0.132,700000000000.0,2477777777.778,6600000000.0,3344444444.444,16666666666.667,6000000000.0,3777777777.778,5666666666.667,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
508,6.467,6.367,12.5,2.733,2050.0,0.08,0.105,600000000.0,-0.036,0.083,0.017,0.061,0.15,-0.006,-0.033,-0.01,400000000000.0,4388888888.889,2400000000.0,8633333333.333,18333333333.333,7000000000.0,3111111111.111,8777777777.778,2288888888.889,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
509,10.0,4.433,12.5,6.8,2035.0,0.09,0.17,600000000.0,-0.23,-0.017,0.15,0.15,0.106,0.006,0.067,-0.01,800000000000.0,5344444444.444,5200000000.0,7311111111.111,13333333333.333,5000000000.0,3333333333.333,7222222222.222,1655555555.556,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
510,6.467,4.433,12.5,6.8,2030.0,0.09,0.105,700000000.0,-0.091,0.1,0.083,0.128,0.061,-0.006,0.033,-0.181,500000000000.0,3911111111.111,4500000000.0,3344444444.444,6666666666.667,3000000000.0,2444444444.444,7222222222.222,1022222222.222,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
511,8.233,2.5,8.5,2.733,2030.0,0.07,0.17,400000000.0,-0.091,0.0,0.017,0.128,0.106,0.05,0.1,-0.059,600000000000.0,2000000000.0,3100000000.0,8633333333.333,13333333333.333,3000000000.0,2666666666.667,2555555555.556,1866666666.667,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
512,8.233,2.5,4.5,0.7,2050.0,0.09,0.105,900000000.0,-0.091,-0.05,-0.083,0.15,0.139,-0.017,-0.033,-0.034,500000000000.0,2955555555.556,3800000000.0,5988888888.889,16666666666.667,3000000000.0,3555555555.556,7222222222.222,1866666666.667,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
513,6.467,8.3,0.5,6.8,2030.0,0.08,0.04,1000000000.0,-0.119,0.1,-0.05,0.083,0.083,-0.028,0.033,-0.132,1100000000000.0,6300000000.0,5900000000.0,9955555555.556,8333333333.333,7000000000.0,3111111111.111,2555555555.556,2077777777.778,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
514,6.467,6.367,12.5,6.8,2040.0,0.07,0.17,800000000.0,-0.091,0.05,-0.05,0.061,0.061,0.039,0.067,-0.059,700000000000.0,6300000000.0,1000000000.0,4666666666.667,10000000000.0,2000000000.0,2222222222.222,4111111111.111,811111111.111,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
515,8.233,4.433,4.5,0.7,2035.0,0.08,0.105,500000000.0,-0.23,0.05,0.017,0.117,0.117,0.017,0.05,-0.132,800000000000.0,4388888888.889,3800000000.0,11277777777.778,18333333333.333,1000000000.0,3111111111.111,11888888888.889,1655555555.556,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
516,8.233,6.367,8.5,4.767,2035.0,0.07,0.105,800000000.0,-0.147,0.083,0.117,0.139,0.117,-0.05,0.083,-0.206,800000000000.0,5344444444.444,300000000.0,5988888888.889,5000000000.0,8000000000.0,3777777777.778,15000000000.0,2500000000.0,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
517,4.7,6.367,0.5,0.7,2045.0,0.08,0.17,200000000.0,-0.174,0.05,0.15,0.072,0.094,0.017,0.0,-0.23,600000000000.0,4388888888.889,1000000000.0,8633333333.333,16666666666.667,4000000000.0,2666666666.667,11888888888.889,1866666666.667,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
518,10.0,2.5,12.5,4.767,2035.0,0.09,0.105,900000000.0,-0.202,0.0,-0.017,0.05,0.15,0.039,0.05,-0.206,900000000000.0,2955555555.556,5900000000.0,8633333333.333,15000000000.0,3000000000.0,2444444444.444,2555555555.556,1655555555.556,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
519,10.0,2.5,0.5,6.8,2045.0,0.09,0.17,700000000.0,-0.008,0.0,0.083,0.061,0.094,-0.039,0.05,-0.23,800000000000.0,5344444444.444,3100000000.0,7311111111.111,13333333333.333,10000000000.0,2666666666.667,7222222222.222,2288888888.889,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
520,6.467,6.367,0.5,0.7,2050.0,0.08,0.105,400000000.0,-0.202,0.1,-0.15,0.05,0.094,0.028,-0.017,-0.034,1100000000000.0,2955555555.556,6600000000.0,11277777777.778,6666666666.667,1000000000.0,3555555555.556,4111111111.111,1233333333.333,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
521,6.467,2.5,4.5,4.767,2045.0,0.08,0.17,1000000000.0,0.02,0.0,0.05,0.05,0.061,0.017,0.033,-0.132,800000000000.0,4866666666.667,6600000000.0,2022222222.222,15000000000.0,4000000000.0,2444444444.444,13444444444.444,1233333333.333,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0
